bookID,title,authors,average_rating,isbn,isbn13
10460,The Children on the Top Floor,Noel Streatfeild,3.79,0440412242,9.78044E+12
10461,Desolation Angels,Jack Kerouac/Joyce Johnson,3.93,1573225053,9.78157E+12
10464,Healing With Whole Foods: Asian Traditions and Modern Nutrition,Paul Pitchford,4.41,1556434308,9.78156E+12
10471,The New Whole Foods Encyclopedia: A Comprehensive Resource for Healthy Eating,Rebecca  Wood/Paul Pitchford,4.2,0140250328,9.78014E+12
10474,The Discomfort Zone: A Personal Journey,Jonathan Franzen,3.4,1598870548,9.7816E+12
10476,The Parrot's Lament  and Other True Tales of Animal Intrigue  Intelligence  and Ingenuity,Eugene Linden,3.93,0452280680,9.78045E+12
10490,Postscript to the Name of the Rose,Umberto Eco,4.05,015173156X,9.78015E+12
10495,El nombre de la rosa,Umberto Eco,4.12,8497592581,9.7885E+12
10500,Baby Names for Dummies,Margaret  Rose/Heather Rose Jones,3.32,0764543407,9.78076E+12
10503,The Mysterious Flame of Queen Loana,Umberto Eco/Geoffrey Brock,3.35,0156030438,9.78016E+12
10505,History of Beauty,Umberto Eco/Girolamo De Michele/Alastair McEwen/Agnolo di Cosimo Bronzino,3.78,0847826465,9.78085E+12
10507,Baudolino,Umberto Eco/William Weaver/R.C.S. Libri,3.74,0156029065,9.78016E+12
10514,Travels in Hyperreality,Umberto Eco/John Radziewicz/William Weaver,3.89,0156913216,9.78016E+12
10517,How to Travel with a Salmon and Other Essays,Umberto Eco/William Weaver,3.85,015600125X,9.78016E+12
10518,A Theory of Semiotics,Umberto Eco,4.01,0253202175,9.78025E+12
10519,Art and Beauty in the Middle Ages,Umberto Eco/Hugh Bredin,3.99,0300093047,9.7803E+12
10525,Mouse or Rat?: Translation as Negotiation,Umberto Eco,3.8,0753817985,9.78075E+12
10528,The Role of the Reader: Explorations in the Semiotics of Texts,Umberto Eco,4.06,025320318X,9.78025E+12
10529,Libraries,Candida Höfer/Umberto Eco,4.28,3829601867,9.78383E+12
10534,The Art of War,Sun Tzu/Thomas Cleary/Pulat Otkan/Giray Fidan,3.97,1590302257,9.78159E+12
10536,Sun Tzu: The Art of War for Managers; 50 Strategic Rules,Sun Tzu/Gerald A. Michaelson,3.8,1580624596,9.78158E+12
10537,The Art of War,Sun Tzu/Ralph D. Sawyer,3.97,1402561016,9.7814E+12
10539,The Lost Continent:  Travels in Small-town America,Bill Bryson,3.83,0552998087,9.78055E+12
10541,Made in America: An Informal History of the English Language in the United States,Bill Bryson,3.91,0380713810,9.78038E+12
10545,Ulysses,James Joyce/Declan Kiberd,3.73,0141182806,9.78014E+12
10546,The Long-Lost Map (Ulysses Moore #2),Pierdomenico Baccalario/Iacopo Bruno/Leah D. Janeczko,4,043977439X,9.78044E+12
10552,The Wicked Wit of Charles Dickens,Shelley Klein/Charles Dickens,3.55,1854790471,9.78185E+12
10559,The Three Musketeers,Alexandre Dumas/Barbara T. Cooper,4.07,1593081480,9.78159E+12
10561,The Three Musketeers,Alexandre Dumas/Michael Page,4.07,1596009705,9.7816E+12
10562,The Three Musketeers (Great Illustrated Classics),Malvina G. Vogel/Alexandre Dumas,4.08,1577658035,9.78158E+12
10563,The Three Musketeers (The d'Artagnan Romances. #1),Alexandre Dumas/Keith Wren,4.07,1853260401,9.78185E+12
10566,Lisey's Story,Stephen King,3.68,0743289412,9.78074E+12
10568,King Arthur Flour Whole Grain Baking: Delicious Recipes Using Nutritious Whole Grains,King Arthur Flour,4.13,0881507199,9.78088E+12
10570,King Dork (King Dork  #1),Frank Portman,3.56,0385732910,9.78039E+12
10572,A Clash of Kings  (A Song of Ice and Fire  #2),George R.R. Martin,4.41,0553381695,9.78055E+12
10574,The Colorado Kid,Stephen King,3.32,0843955848,9.78084E+12
10575,Stationary Bike,Stephen King/Ron McLarty,3.54,0743555619,9.78074E+12
10579,Everything's Eventual: 14 Dark Tales,Stephen King,3.97,1416524355,9.78142E+12
10581,The Mist,Stephen King/ZBS Foundation,3.95,0671874756,9.78067E+12
10583,Pet Sematary,Stephen King,3.98,1416524347,9.78142E+12
10585,Insomnia,Stephen King/Bettina Blanch Tyroller,3.82,8497597729,9.7885E+12
10586,The Stephen King Collection: Stories from Night Shift,Stephen King/John  Glover,4,0739317369,9.78074E+12
10587,The Man in the Black Suit: 4 Dark Tales,Stephen King/Ana Juan/John Cullum/Becky Ann Baker/Íñigo Jáuregui/Peter Gerety/Arliss Howard,3.78,074352585X,9.78074E+12
10593,The Shining,Stephen King/Campbell Scott,4.22,0743537009,9.78074E+12
10594,Stephen King: America's Best-Loved Boogeyman,George Beahm,3.78,0836254279,9.78084E+12
10597,The Illustrated Stephen King Trivia Book,Brian James Freeman/Bev Vincent/Glenn Chadbourne,4.23,1587671166,9.78159E+12
10599,Gray Matter and Other Stories from Night Shift,Stephen King/John  Glover,3.93,055347183X,9.78055E+12
10603,Cujo,Stephen King,3.71,0307348245,9.78031E+12
10605,Thinner,Richard Bachman/Stephen King,3.71,0451190750,9.78045E+12
10606,Stephen King from A to Z: An Encyclopedia of His Life and Work,George Beahm,3.83,0836269144,9.78084E+12
10607,Black House (The Talisman  #2),Stephen King/Peter Straub,4.01,034547063X,9.78035E+12
10612,The Stephen King Universe: A Guide to the Worlds of the King of Horror,Stanley Wiater/Christopher Golden/Hank Wagner,4.15,1580631606,9.78158E+12
10613,Night Shift,Stephen King,4,0451170113,9.78045E+12
10614,Misery,Stephen King,4.16,0450417395,9.78045E+12
10617,The Bachman Books,Richard Bachman/Stephen King,4.11,0452277752,9.78045E+12
10620,Misery,Stephen King/María Mir,4.16,074323359X,9.78074E+12
10622,Carrie,Stephen King,3.96,0671039725,9.78067E+12
10624,"Four Past Midnight: Featuring ""The Langoliers""",Stephen King,3.93,0451185978,9.78045E+12
10629,Christine,Stephen King/Marie Milpois,3.77,2253147699,9.78225E+12
10631,Sam Walton: Made In America,Sam Walton/John Huey,4.15,0553562835,9.78055E+12
10638,The Road to Reality: A Complete Guide to the Laws of the Universe,Roger Penrose,4.11,0679776311,9.78068E+12
10639,The Paradox of Choice: Why More Is Less,Barry Schwartz,3.85,0060005696,9.78006E+12
10654,Coach: Lessons on the Game of Life,Michael   Lewis,3.82,0393060918,9.78039E+12
10655,Losers: The Road to Everyplace But the White House,Michael   Lewis,3.87,0679768092,9.78068E+12
10656,Next: The Future Just Happened,Michael   Lewis,3.67,0393323528,9.78039E+12
10662,The Ends of the Earth: A Journey to the Frontiers of Anarchy,Robert D. Kaplan,4.12,0679751238,9.78068E+12
10663,Salvation to the Ends of the Earth: A Biblical Theology of Mission (New Studies in Biblical Theology (InterVarsity Press)  #11),Andreas J. Köstenberger/Peter T. O'Brien,3.93,0851115195,9.78085E+12
10666,The Ends Of The Earth: A Journey At The Dawn Of The 21st Century,Robert D. Kaplan,4.12,0679431489,9.78068E+12
10669,When Genius Failed: The Rise and Fall of Long-Term Capital Management,Roger Lowenstein,4.19,0375758259,9.78038E+12
10670,When Genius Failed: The Rise And Fall Of Long Term Capital Management,Roger Lowenstein,4.19,1841155047,9.78184E+12
10682,The Secret of Fantasy Forest (Sweet Valley Kids #67),Francine Pascal/Molly Mia Stewart/Ying-Hwa Hu,3.94,0553483323,9.78055E+12
10686,Pearl and Wagner: Three Secrets,Kate McMullan/Janet Allison Brown/R.W. Alley,3.84,0803725744,9.7808E+12
10687,A History of Britain: The Fate Of Empire 1776-2000 (A History of Britain  #3),Simon Schama,4.06,0786868996,9.78079E+12
10689,The Devil in the White City Murder  Magic and Madness at the Fair that Changed America,Erik Larson,3.99,0385602057,9.78039E+12
10691,O Historiador,Elizabeth Kostova,3.78,857302710X,9.78857E+12
10698,Kim,Rudyard Kipling/Jeffrey Meyers,3.72,1593081928,9.78159E+12
10701,Birds Without Wings,Louis de Bernières,4.16,0436205491,9.78044E+12
10711,God Knows,Joseph Heller,3.8,0684841258,9.78068E+12
10712,Picture This,Joseph Heller,3.68,0684868199,9.78068E+12
10713,Closing Time,Joseph Heller,3.02,0743239806,9.78074E+12
10714,Good as Gold,Joseph Heller,3.36,0684839741,9.78068E+12
10718,Something Happened,Joseph Heller,3.52,0684841215,9.78068E+12
10732,Archie Americana Series: Best of the Eighties  Vol. 1,George Gladir/John L. Goldwater/Steve Geppi/Michael I. Silberkleit,3.91,1879794063,9.78188E+12
10739,The Moviegoer,Walker Percy,3.68,0375701966,9.78038E+12
10750,Wicked: The Life and Times of the Wicked Witch of the West,Gregory Maguire/Douglas Smith,3.53,0060745908,9.78006E+12
10751,Wicked: Memorias de una bruja mala (Los años malvados  #1),Gregory Maguire/Claudia Conde,3.53,0061351393,9.78006E+12
10756,The Sword and the Shield: The Mitrokhin Archive & the Secret History of the KGB,Christopher M. Andrew/Vasili Mitrokhin,3.93,0465003125,9.78047E+12
10757,Lay Down My Sword And Shield (Hackberry Holland  #1),James Lee Burke,3.89,0752842692,9.78075E+12
10760,Sword and Shield,John Terra,4,1560764988,9.78156E+12
10765,A Year in the Merde,Stephen Clarke,3.54,1582346178,9.78158E+12
10767,Merde!: The Real French You Were Never Taught at School,Geneviève/Michael    Heath,3.96,0684854279,9.78068E+12
10770,Merde Encore!: More of the Real French You Were Never Taught at School,Geneviève/Michael    Heath,3.96,0684854287,9.78068E+12
10772,Can't Wait to Get to Heaven,Fannie Flagg/Cassandra Campbell,3.91,1415930686,9.78142E+12
10776,Green Hills of Africa,Ernest Hemingway/Edward Shenton,3.56,0099460955,9.7801E+12
10778,Across the River and into the Trees,Ernest Hemingway,3.33,0684844648,9.78068E+12
10780,Hemingway: The Paris Years,Michael S. Reynolds,4.17,0393318796,9.78039E+12
10783,Adios Hemingway,Leonardo Padura/John King,3.72,184195795X,9.78184E+12
10785,By-Line: Selected Articles and Dispatches of Four Decades,Ernest Hemingway/William M. White,3.96,0684839059,9.78068E+12
10787,The Hemingway Women: Those Who Love Him - The Wives And Others,Bernice Kert,4.17,0393318354,9.78039E+12
10789,Hemingway: A Biography,Jeffrey Meyers,4,0306808900,9.78031E+12
10792,The Sword of Straw (The Sangreal Trilogy  #2),Amanda Hemingway,3.81,0345460804,9.78035E+12
10796,A Farewell to Arms,Ernest Hemingway/John Slattery,3.8,0743564375,9.78074E+12
10797,A Farewell to Arms,Ernest Hemingway,3.8,0684174693,9.78068E+12
10801,The Big Rock Candy Mountain,Wallace Stegner,4.15,0140139397,9.78014E+12
10802,Beyond the Hundredth Meridian: John Wesley Powell and the Second Opening of the West,Wallace Stegner/Bernard DeVoto,4.07,0140159940,9.78014E+12
10804,Collected Stories,Wallace Stegner/Lynn Stegner,4.22,0143039792,9.78014E+12
10805,All the Little Live Things,Wallace Stegner,4.09,0140154418,9.78014E+12
10806,Where the Bluebird Sings to the Lemonade Springs,Wallace Stegner/T.H. Watkins,4.1,0375759328,9.78038E+12
10808,Wallace Stegner: His Life and Work,Jackson J. Benson,4.19,0140247963,9.78014E+12
10810,Letters of E.B. White,E.B. White/Dorothy Lobrano Guth/Martha White/John Updike,4.13,0060757086,9.78006E+12
10814,Here Is New York,E.B. White/Roger Angell/Barbara Cohen/Judith Stonehill,4.3,1892145022,9.78189E+12
10826,Charlotte's Web,E.B. White/Garth Williams,4.17,0061228745,9.78006E+12
10832,Charlotte's Web,E.B. White/Garth Williams,4.17,0140364498,9.78014E+12
10836,Che Guevara: A Revolutionary Life,Jon Lee Anderson/José Hernández/Leena Nivala,4.12,0802135587,9.7808E+12
10846,Gatsby's Girl,Caroline Preston,3.54,0618537252,9.78062E+12
10853,In Search of Captain Zero: A Surfer's Road Trip Beyond the End of the Road,Allan C. Weisbecker,3.89,1585421774,9.78159E+12
10863,Pipe Dream (Strivers Row),Solomon Jones,3.97,0375756604,9.78038E+12
10867,The Pleasure of My Company,Steve Martin,3.78,0786888016,9.78079E+12
10873,Shopgirl,Steve Martin,3.43,0786891076,9.78079E+12
10876,The Mutineer: Rants  Ravings  and Missives from the Mountaintop  1977-2005,Hunter S. Thompson,4.08,0684873176,9.78068E+12
10877,Generation of Swine: Tales of Shame and Degradation in the '80's,Hunter S. Thompson,3.78,0743250443,9.78074E+12
10879,The Gonzo Way: A Celebration of Dr. Hunter S. Thompson,Anita Thompson,3.96,1555916228,9.78156E+12
10880,The Proud Highway: Saga of a Desperate Southern Gentleman  1955-1967,Hunter S. Thompson/Douglas Brinkley,4.14,0345377966,9.78035E+12
10884,Einstein: His Life and Universe,Walter Isaacson,4.11,0743264738,9.78074E+12
10885,The Wise Men: Six Friends and the World They Made,Walter Isaacson/Evan Thomas,4.07,0684837714,9.78068E+12
10887,Kissinger,Walter Isaacson,3.94,0743286979,9.78074E+12
10890,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,4.16,0385496095,9.78039E+12
10894,Where Rainbows End,Cecelia Ahern,3.94,0007189958,9.78001E+12
10895,Irish Girls Are Back in Town,Cecelia Ahern/Patricia Scanlan/Gemma O'Connor/Sarah Webb/Maeve Binchy/Marian Keyes/Morag Prunty/Cathy Kelly/Colette Caddle/Marita Conlon-McKenna/Martina Devlin/Clare Dowling/Catherine Foley/Aine Greaney/Suzanne Higgins/Rosaleen Linehan/Joan O'Neill/Julie Parsons/Deirdre Purcell/Martina Reilly/Mary Ryan/Annie Sparrow/Una Brankin,3.74,0743499263,9.78074E+12
10897,There's No Place Like Here,Cecelia Ahern,3.67,1401301886,9.7814E+12
10906,Final Rain (The Survivalist  #19),Jerry Ahern,3.69,0821726846,9.78082E+12
10907,The Pursuit of Happyness,Chris Gardner,4.19,0060744871,9.78006E+12
10908,Harvesting the Heart,Jodi Picoult,3.6,0140230270,9.78014E+12
10909,The Tenth Circle,Jodi Picoult,3.5,074349671X,9.78074E+12
10910,Mercy,Jodi Picoult,3.58,0743422449,9.78074E+12
10912,Picture Perfect,Jodi Picoult,3.54,0425185508,9.78043E+12
10914,Songs of the Humpback Whale,Jodi Picoult,3.2,0743431014,9.78074E+12
10915,Salem Falls,Jodi Picoult,3.82,0743418719,9.78074E+12
10916,The Pact,Jodi Picoult,4.01,0061150142,9.78006E+12
10917,My Sister's Keeper,Jodi Picoult,4.07,0743454537,9.78074E+12
10920,Cold Mountain,Charles Frazier,3.86,0802142842,9.7808E+12
10921,The Collected Songs of Cold Mountain,Hanshan/Red Pine/John Blofeld,4.41,1556591403,9.78156E+12
10929,For One More Day,Mitch Albom,4.1,1401303277,9.7814E+12
10932,Just One More Day: A Memoir,Susan    Lewis,3.98,0099486830,9.7801E+12
10939,Ya Sé Que Te Quiero,Billy Crystal/Elizabeth Sayles,4.19,0060845988,9.78006E+12
10943,Absolutely Mahvelous,Billy Crystal/Dick Schaap,3.79,0399512462,9.7804E+12
10951,The Last Innocent Man,Phillip Margolin,3.91,0060739681,9.78006E+12
10964,Outlander (Outlander  #1),Diana Gabaldon,4.23,0440242940,9.78044E+12
10965,A Breath of Snow and Ashes (Outlander  #6),Diana Gabaldon,4.44,0385340397,9.78039E+12
10966,Outlander - The Exile of Sharad Hett (Star Wars: Ongoing  Volume 2),Timothy Truman/Rick Leonardi/Tom Raney/Al Rio,3.43,1569715149,9.78157E+12
10967,The Fiery Cross (Outlander  #5),Diana Gabaldon/Janos Farkas,4.27,0440221668,9.78044E+12
10968,Refuge (Outlanders  #36),James Axler,3.93,0373638493,9.78037E+12
10969,Dragonfly in Amber (Outlander  #2),Diana Gabaldon,4.32,0385302312,9.78039E+12
10970,Outlander,Matt Keefe,3.85,184416411X,9.78184E+12
10971,Hydra's Ring (Outlanders  #39),James Axler,3.88,0373638523,9.78037E+12
10972,Omega Path (Outlanders  #4),James Axler,3.87,0373638175,9.78037E+12
10973,Savage Sun (Outlanders  #3),James Axler,3.84,0373638167,9.78037E+12
10974,As I Lay Dying,William Faulkner/E.L. Doctorow,3.71,0375504524,9.78038E+12
10976,Novels  1926-1929,William Faulkner/Noel Polk/Joseph Blotner,4.42,1931082898,9.78193E+12
10979,Light in August,William Faulkner,3.94,0679732268,9.78068E+12
10980,Novels 1942–1954: Go Down  Moses / Intruder in the Dust / Requiem for a Nun / A Fable,William Faulkner/Noel Polk/Joseph Blotner,4.44,0940450852,9.78094E+12
10982,Selected Short Stories,William Faulkner,4.09,0679424784,9.78068E+12
10984,Three Famous Short Novels: Spotted Horses Old Man the Bear,William Faulkner,3.86,0394701496,9.78039E+12
10985,The Town,William Faulkner,4.1,0394701844,9.78039E+12
10987,Voyager (Outlander  #3),Diana Gabaldon,4.39,0385335997,9.78039E+12
10988,Drums of Autumn (Outlander  #4),Diana Gabaldon,4.35,0385335989,9.78039E+12
10989,The Outlandish Companion: Companion to Outlander  Dragonfly in Amber  Voyager  and Drums of Autumn,Diana Gabaldon,4.08,0385324138,9.78039E+12
10990,Lord John and the Private Matter (Lord John Grey  #1),Diana Gabaldon,3.7,0770429459,9.78077E+12
10992,Cross Stitch (Outlander  #1),Diana Gabaldon,4.23,0099911701,9.7801E+12
10993,The Eight,Katherine Neville,3.91,0345419081,9.78035E+12
10996,Your Eight Year Old: Lively and Outgoing,Louise Bates Ames/Frances L. Ilg/Carol C. Haber/Betty David,3.86,0440506816,9.78044E+12
11000,Eight Mindful Steps to Happiness: Walking the Buddha's Path,Henepola Gunaratana,4.3,0861711769,9.78086E+12
11002,Eight Men Out: The Black Sox and the 1919 World Series,Eliot Asinof/Stephen Jay Gould,4.03,0805065377,9.78081E+12
11003,Eleven on Top (Stephanie Plum  #11),Janet Evanovich,4.16,0312985347,9.78031E+12
11005,El Clan Del Oso Cavernario,Jean M. Auel/Leonor Tejada Conde-Pelayo,4.05,9684581149,9.78968E+12
11006,The Portable James Joyce,James Joyce/Harry Levin,4.17,0517618877,9.78052E+12
11012,Dubliners,James Joyce/Jeri Johnson/Thiên Lương,3.85,0192839993,9.78019E+12
11013,Finnegans Wake,James Joyce,3.67,0571217354,9.78057E+12
11016,Jane Eyre,Charlotte Brontë/Stevie Davies,4.12,0141441143,9.78014E+12
11019,Jane Eyre,Charlotte Brontë/Richard J. Dunn,4.12,0393975428,9.78039E+12
11021,Jane Eyre,Jane E. Gerver/Bill Dodge/Charlotte Brontë,4.06,0679886184,9.78068E+12
11022,Purity of Blood (Adventures of Captain Alatriste  #2),Arturo Pérez-Reverte/Margaret Sayers Peden,3.75,0452287987,9.78045E+12
11026,Barnaby Rudge,Charles Dickens/John Bowen/Hablot Knight Browne,3.81,0140437282,9.78014E+12
11027,No me cogeréis vivo: artículos 2001-2005,Arturo Pérez-Reverte,4.16,8420469432,9.78842E+12
11031,The Flanders Panel,Arturo Pérez-Reverte/Margaret Jull Costa,3.79,0156029588,9.78016E+12
11033,The Seville Communion,Arturo Pérez-Reverte/Sonia Soto,3.68,0156029812,9.78016E+12
11036,Little Birds,Anaïs Nin,3.72,0156029049,9.78016E+12
11037,The Diary of Anaïs Nin  Vol. 2: 1934-1939,Anaïs Nin/Gunther Stuhlmann,4.18,0156260263,9.78016E+12
11038,"Henry and June: From ""A Journal of Love"": The Unexpurgated Diary of Anaïs Nin  1931-1932",Anaïs Nin,3.9,015640057X,9.78016E+12
11043,House of Incest,Anaïs Nin/Val Telberg,3.8,0804001480,9.7808E+12
11044,The Diary of Anaïs Nin  Vol. 3: 1939-1944,Anaïs Nin/Gunther Stuhlmann,4.18,0156260271,9.78016E+12
11045,The Spectator Bird,Wallace Stegner,3.99,0140139400,9.78014E+12
11047,The Big Book of Boy Stuff,Bart King/Chris Sabatino,4.23,1586853333,9.78159E+12
11048,The Boys of Everest: Chris Bonington and the Tragedy of Climbing's Greatest Generation,Clint Willis,3.86,0786715790,9.78079E+12
11062,Roald Dahl: The Storyteller (Famous Lives),Jason Hook,4.06,0750244917,9.78075E+12
11069,Les Nouvelles Recettes irrésistibles de Roald Dahl,Roald Dahl/Quentin Blake,4.14,2070536289,9.78207E+12
11071,Relatos de lo inesperado,Roald Dahl/Carmelina Payá/Antonio Samons,4.18,8433920863,9.78843E+12
11075,Konfetti Ungemütliches + Ungezogenes,Roald Dahl,3.59,3499158477,9.7835E+12
11077,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,J. Maarten Troost,3.87,0767915305,9.78077E+12
11089,The Read-Aloud Handbook,Jim Trelease,4.41,0143037390,9.78014E+12
11095,The Working Poor: Invisible in America,David K. Shipler,4.03,0375708219,9.78038E+12
11101,First Comes Love (Hot Water  California #1),Christie Ridgway,3.81,0380818957,9.78038E+12
11106,Eat Right 4 Your Type,Peter J. D'Adamo/Catherine Whitney,3.57,071267716X,9.78071E+12
11119,The Annotated Gulliver's Travels,Jonathan Swift/Isaac Asimov,3.57,0517539497,9.78052E+12
11121,Gulliver's Travels,Jonathan Swift/Robert A. Greenberg,3.57,0393099415,9.78039E+12
11130,The Chronicles of Narnia CD Box Set,C.S. Lewis/Kenneth Branagh,4.26,0694524751,9.78069E+12
11136,The Chronicles of Narnia (The Chronicles of Narnia  #1-7),C.S. Lewis/Pauline Baynes,4.26,0060765453,9.78006E+12
11137,Mere Christianity,C.S. Lewis/Kathleen Norris,4.32,0060652926,9.78006E+12
11138,Mere Christianity,C.S. Lewis,4.32,0684823780,9.78068E+12
11149,The Screwtape Letters,C.S. Lewis,4.22,0060652896,9.78006E+12
11154,The Screwtape Letters/Book & Study Guide,C.S. Lewis,4.22,0800783360,9.7808E+12
11157,Four Mothers,Shifra Horn/Dalya Bilu,3.69,0312263236,9.78031E+12
11159,Four Mothers at Chautuaqua,Pansy/Isabella MacDonald Alden,4.04,0842331913,9.78084E+12
11161,The Trial of God: (as it was held on February 25  1649  in Shamgorod),Elie Wiesel/Robert McAfee Brown/Matthew Fox,4.14,0805210539,9.78081E+12
